canonical_CompanyID,companyenrich_id,source_row_numbers,merge_basis,company_name,legal_name,website_url,domain,linkedin_company_url,linkedin_slug,linkedin_page_type,headquarters_city,headquarters_region,headquarters_country,headquarters_country_code,headquarters_display,locations_json,industry,industries_json,categories_json,company_type,employee_count,employee_count_range,employee_count_source,linkedin_follower_count,founded_year,revenue_range,description,seo_description,keywords_json,technologies_json,subsidiaries_json,naics_codes_json,financial_json,socials_json,logo_url,logo_source,page_rank,record_sources,linkedin_page_valid,enrichment_status,last_enriched_at
//,,,,Ð ÐµÐºÑ€ÑƒÑ‚Ð¸Ð½Ð³Ð¾Ð²Ð° Ð°Ð³ÐµÐ½Ñ†Ñ–Ñ Ustaff,,,,https://www.linkedin.com/company/%D1%80%D0%B5%D0%BA%D1%80%D1%83%D1%82%D0%B8%D0%BD%D0%B3%D0%BE%D0%B2%D0%B0-%D0%B0%D0%B3%D0%B5%D0%BD%D1%86%D1%96%D1%8F-ustaff,рекрутингова-агенція-ustaff,company,,,,,,,,,,,,,,,,,,,,,,,,,https://media.licdn.com/dms/image/v2/D4D0BAQG015VIbx98og/company-logo_100_100/B4DZraCS14KEAQ-/0/1764594627414/__ustaff_logo?e=2147483647&v=beta&t=sZPLSHOdI7_xhFy149PzEza7eCg6DSCZEJ1QPgGvN5U,LinkedIn,,,,,
//,,,,D&K Spezial Tiefbau GmbH & Co. KG,,,,https://www.linkedin.com/company/d-&-k-spezial-tiefbau-gmbh-&-co.-kg,d-&-k-spezial-tiefbau-gmbh-&-co.-kg,company,,,,,,,,,,,,,,,,,,,,,,,,,https://media.licdn.com/dms/image/v2/D4D0BAQGsVodJa0JB8Q/company-logo_100_100/company-logo_100_100/0/1703153459822/d__k_spezial_tiefbau_gmbh__co_kg_logo?e=2147483647&v=beta&t=5w_he2s9O0iZXwUz7wKyzpESx5i65RcUsm8i4RrzuNQ,LinkedIn,,,,,
//,,,,D&S Bayern Detektei & Sicherheitsdienst,,,,https://www.linkedin.com/company/d-s-bayern-detektei-sicherheitsdienst,d-s-bayern-detektei-sicherheitsdienst,company,,,,,,,,,,,,,,,,,,,,,,,,,https://media.licdn.com/dms/image/v2/C560BAQFYW0yP6NnecQ/company-logo_100_100/company-logo_100_100/0/1677914663451?e=2147483647&v=beta&t=vynvxAta0_S0SIQtuJCE2hblQSod-H8zDljT9RsnBnI,LinkedIn,,,,,
canonical-5ce4849d97bf6b37,,[8653],unique,dedalus medizincontrolling,,,,https://www.linkedin.com/company/dedalus-medizincontrolling,dedalus-medizincontrolling,company,,,,,,,information technology and services,"[""information technology and services""]",,,,,,,,,,,,,,,,,,,,"[""FreeCompany""]",,skipped_no_logo,2026-08-16T21:36:56Z
//,,,,d.u.h.Group,,,,https://www.linkedin.com/company/duhgroup,duhgroup,company,,,,,,,,,,,,,,,,,,,,,,,,,https://media.licdn.com/dms/image/v2/C4D0BAQHNOBMfwGg-lw/company-logo_100_100/company-logo_100_100/0/1630576959170/duhgroup_logo?e=2147483647&v=beta&t=eyNXdIYrR4gEUdsEzKLPjQm2AZaaxZQBnnZ5HP_QR_4,LinkedIn,,,,,
canonical-830d6cef4b4b6095,,[471],unique,DEGUSSA BANK,,https://www.degussa-bank.de,degussa-bank.de,,,,Frankfurt Am Main,,,,,,"banking, insurance & financial services","[""Banking"",""Insurance & Financial Services""]",,,,,,,,,,,,,,,,,,,,"[""BissCareers""]",,skipped_no_logo,2026-08-16T21:36:56Z
//,,,,Ð˜Ð¢ ÐšÐ¾Ð½Ñ‚Ð°ÐºÑ‚,,,,https://www.linkedin.com/company/%D0%B8%D1%82-%D0%BA%D0%BE%D0%BD%D1%82%D0%B0%D0%BA%D1%82,ит-контакт,company,,,,,,,,,,,,,,,,,,,,,,,,,https://media.licdn.com/dms/image/v2/D4E0BAQGPWlsgONv8ow/company-logo_100_100/company-logo_100_100/0/1710930801009?e=2147483647&v=beta&t=Vniu-N6Jo4gWocKtCKjfpRVuA5tbvxR2kVdIRKqMHEo,LinkedIn,,,,,
//,,,,Ð¢ÐÐ¡ ÐÐ³Ñ€Ð¾,,,,https://www.linkedin.com/company/%D1%82%D0%BE%D0%B2-%D1%82%D0%B0%D1%81-%D0%B0%D0%B3%D1%80%D0%BE,тов-тас-агро,company,,,,,,,,,,,,,,,,,,,,,,,,,https://media.licdn.com/dms/image/v2/D4D0BAQH666PJXrAh5A/company-logo_100_100/B4DZq8vrLJHsAQ-/0/1764103206696/___logo?e=2147483647&v=beta&t=E9vJuT3KWdsY8s6EaisIjb4kPvJciSz1w7VcuCLix3U,LinkedIn,,,,,
//,,,,D+H Deutschland GmbH,,,,https://www.linkedin.com/company/d-h-deutschland,d-h-deutschland,company,,,,,,,,,,,,,,,,,,,,,,,,,https://media.licdn.com/dms/image/v2/C4E0BAQH5Voiq00YVrg/company-logo_100_100/company-logo_100_100/0/1653054544727?e=2147483647&v=beta&t=W1hzl7h1Bx65sW1K4y-hRV8dccbyE7A5LFy7TQcg7nw,LinkedIn,,,,,
//,,,,ÐÐ“Ð ÐžÐ¡Ð•Ðœ,,,,https://www.linkedin.com/company/agrosem,agrosem,company,,,,,,,,,,,,,,,,,,,,,,,,,https://media.licdn.com/dms/image/v2/C4E0BAQFs0hKirC4INw/company-logo_100_100/company-logo_100_100/0/1631632950609/agrosem_logo?e=2147483647&v=beta&t=tiKVt1sw50-QA0l30xWhia1zkVDQOZ8dHhC7p4yoK-s,LinkedIn,,,,,
canonical-d82d34e797d28c12,,[472],unique,DEGUSSA SONNE/MOND GOLDHANDEL,,https://www.degussa-goldhandel.de,degussa-goldhandel.de,,,,Muenchen,,,,,,"banking, insurance & financial services","[""Banking"",""Insurance & Financial Services""]",,,,,,,,,,,,,,,,,,,,"[""BissCareers""]",,skipped_no_logo,2026-08-16T21:36:56Z
//,,,,DÅµr Cymru Welsh Water,,,,https://www.linkedin.com/company/welsh-water,welsh-water,company,,,,,,,,,,,,,,,,,,,,,,,,,https://media.licdn.com/dms/image/v2/C4E0BAQHtRZCAxh8LIw/company-logo_100_100/company-logo_100_100/0/1664183235080/welsh_water_logo?e=2147483647&v=beta&t=9Z8Yk2l0tGNGEoNLN2FxXSCTC4swGOkbUIW_35Uwy4k,LinkedIn,,,,,
//,,,,DÃ¶gel GmbH,,,,https://www.linkedin.com/company/d-gel-gmbh,d-gel-gmbh,company,,,,,,,,,,,,,,,,,,,,,,,,,https://media.licdn.com/dms/image/v2/C4D0BAQFhQNbjmpLCVQ/company-logo_100_100/company-logo_100_100/0/1630462173714/d_gel_gmbh_logo?e=2147483647&v=beta&t=lU5WO3l0a3btteB7SA4jfjhh02Dt-aWv9JjRF81oxo4,LinkedIn,,,,,
//,,,,DÃ¶hlerGroup,,,,https://www.linkedin.com/company/doehler,doehler,company,,,,,,,,,,,,,,,,,,,,,,,,,https://media.licdn.com/dms/image/v2/D4E0BAQEUgiae8wV2EQ/company-logo_100_100/company-logo_100_100/0/1707295279837/doehler_logo?e=2147483647&v=beta&t=oy1o3-UJ2CcLjU8Vsj8Xf0Nwgsn3CCeLJqgg8wmb-84,LinkedIn,,,,,
//,,,,DÃ¶rr Group,,,,https://www.linkedin.com/company/doerr-group-gmbh,doerr-group-gmbh,company,,,,,,,,,,,,,,,,,,,,,,,,,https://media.licdn.com/dms/image/v2/D560BAQHnp9Pw9d3Zog/company-logo_100_100/B56ZgtcprfG0AU-/0/1753109142741/drr_group_gmbh_logo?e=2147483647&v=beta&t=kvCVUs9LZeSyt87HEMZqU-CCRD2zn3JC5_Uj_GMkJYg,LinkedIn,,,,,
//,,,,DÃ¼rr,,,,https://www.linkedin.com/company/durrglobal,durrglobal,company,,,,,,,,,,,,,,,,,,,,,,,,,https://media.licdn.com/dms/image/v2/C4D0BAQH7D-IpjcBxvg/company-logo_100_100/company-logo_100_100/0/1630546380242/drr_systems_inc_logo?e=2147483647&v=beta&t=Y3wdpmopF8xlejYiV_Gvym2RyTeHphUbEehr9N3dww4,LinkedIn,,,,,
//,,,,DÃ¼sseldorf Airport,,,,https://www.linkedin.com/company/dusairport,dusairport,company,,,,,,,,,,,,,,,,,,,,,,,,,https://media.licdn.com/dms/image/v2/D4E0BAQFzkBmOheXK5Q/company-logo_100_100/B4EZafBr7HHoAQ-/0/1746424743161/dusairport_logo?e=2147483647&v=beta&t=9gEQyRldafTelGLKZ0fQ2lgrU3gSmzrka-El5Wy_W1c,LinkedIn,,,,,
canonical-e04b0b232d5557cb,019259f4-33d7-7018-8338-18b295b6d72d,[432],unique,DAA,DAA Deutsche Angestellten-Akademie gGmbH,https://www.daa.de,daa.de,,,,Hamburg,Hamburg,Germany,DE,Alter Teichweg 192,"[{""address"":""Alter Teichweg 192"",""city"":{""id"":37464,""latitude"":53.57532,""longitude"":10.01534,""name"":""Hamburg""},""country"":{""code"":""DE"",""latitude"":51,""longitude"":9,""name"":""Germany""},""phone"":""+498001144123"",""postal_code"":""22081"",""state"":{""code"":""HH"",""id"":1381,""latitude"":53.551086,""longitude"":9.993682,""name"":""Hamburg""}}]",education,"[""Public Administration"",""Education"",""Health Social Services"",""Education/Training"",""Business Services/HR & Staffing""]","[""b2b"",""b2c"",""b2g"",""service-provider""]",educational,,501-1k,companyenrich,,1946,,"DAA is a German provider of vocational education, retraining, continuing education, and labor-market services. It offers career-oriented training, language courses, coaching, qualification programs, educational counseling, and customized training for companies and public authorities. DAA operates at more than 400 locations across Germany and provides both in-person and online learning options.","Die Deutsche Angestellten-Akademie (DAA) ist eines der größten Weiterbildungsunternehmen der Bundesrepublik Deutschland.Unsere kompetenten Mitarbeiter*innen an mehr als 350 Standorten haben alle ein gemeinsames Ziel:Sie wollen Ihre beruflichen Ein- und Aufstiegschancen mit bedarfsgerechten Bildungsangeboten nachhaltig verbessern.Unsere Dienstleistungen umfassen vielfältige Angebote aus allen Kategorien der beruflichen Aus- und Weiterbildung. Im Mittelpunkt stehen dabei kaufmännische Ausbildungen, Qualifizierungen im Gesundheits- und Sozialwesen, als auch Kurse und Zertifizierungen im Bereich der Informationstechnologien. Auch für Unternehmen und öffentliche Auftraggeber erstellen wir Projekte in den Themenfeldern Personalentwicklung undFachkräftesicherung und setzen sie um.Im Fokus unserer Schulungsangebote stehen neben Aufstiegsqualifizierungen und Fortbildungen für Berufstätigeauch Umschulungen und Weiterbildungskurse für Arbeitsuchende und Rehabilitanden.Themen wie die soziale und berufliche Integration Geflüchteter und Arbeitsmarktdienstleistungenfür sozial benachteiligte Menschen ergänzen unser Portfolio.Die Deutsche Angestellten-Akademie bietet Ihnen eine an Ihrem individuellen Bedarf orientierte Bildungsberatung,die Sie bei der Gestaltung eines lebensbegleitenden Lernprozesses optimal unterstützt.Innerhalb unserer mehr als 60-jährigen Geschichte haben sich bereits über 4 Millionen Menschen in der DAA qualifiziertund auf die jeweilig veränderten Bedingungen der Arbeitswelt vorbereitet.Wir freuen uns über Ihr Interesse und laden Sie ein, unser traditionsreiches und innovatives Unternehmen kennen zu lernen.","[""vocational education"",""vocational training"",""continuing education"",""professional development"",""career retraining"",""job retraining"",""labor-market services"",""employment services"",""educational counseling"",""career coaching"",""language courses"",""German language learning"",""SAP training"",""SAP HANA courses"",""online learning"",""distance learning"",""corporate training"",""public-sector training"",""education funding"",""education vouchers"",""upskilling"",""reskilling"",""advanced qualifications"",""partial qualifications"",""career schools"",""social education"",""healthcare education"",""nursing education"",""IT training"",""business administration training"",""logistics training"",""youth education"",""integration courses"",""employability programs"",""workforce development"",""adult education"",""professional coaching"",""job placement"",""educational consulting"",""education""]","[""Outlook"",""Google Maps"",""Google Font API"",""Google Maps (Non Paid Users)"",""Apache"",""Piwik"",""Matomo"",""Php"",""Typo3-Cms""]",,"[""611519"",""611430"",""611699"",""561311""]","{""funding"":null,""funding_date"":null,""funding_stage"":null,""stock_exchange"":null,""stock_symbol"":null,""total_funding"":null}","[{""angellist_url"":null,""crunchbase_url"":null,""facebook_url"":""https://www.facebook.com/deutsche.angestellten.akademie.daa"",""g2_url"":null,""github_url"":null,""instagram_url"":""https://www.instagram.com/deutsche_angestellten_akademie/"",""linkedin_id"":""4845921"",""linkedin_url"":""https://www.linkedin.com/company/deutsche-angestellten-akademie---daa"",""twitter_url"":null,""youtube_url"":""https://www.youtube.com/user/WeiterbildungDAA""}]",https://api.companyenrich.com/companies/logo/019259f4-33d7-7018-8338-18b295b6d72d,companyenrich_autocomplete,4.847067,"[""BissCareers""]",,succeeded,2026-08-16T22:13:53Z
canonical-776a93079cda7927,,[8566],unique,deichmann,,,,https://www.linkedin.com/company/deichmann,deichmann,company,,,,,,,retail,"[""retail""]",,,,,,,,,,,,,,,,,,,,"[""FreeCompany""]",,skipped_no_logo,2026-08-16T21:36:56Z
canonical-ae6a8382b43a83bd,019257a9-72c9-7dfb-8248-f31fe8966036,[3279],unique,DAB Pumps,,https://dabpumps.de,dabpumps.de,https://www.linkedin.com/company/dab-pumps-dach,dab-pumps-dach,company,monchengladbach,North Rhine-Westphalia,Germany,DE,"Am Nordpark 3, 41069 Mönchengladbach, Deutschland","[{""address"":""Am Nordpark 3, 41069 Mönchengladbach, Deutschland"",""city"":{""id"":39093,""latitude"":51.18539,""longitude"":6.44172,""name"":""Mönchengladbach""},""country"":{""code"":""DE"",""latitude"":51,""longitude"":9,""name"":""Germany""},""phone"":""+49 2161 - 47 388 0"",""postal_code"":""41069"",""state"":{""code"":""NW"",""id"":1385,""latitude"":51.433235,""longitude"":7.661594,""name"":""North Rhine-Westphalia""}}]",manufacturing,"[""mechanical or industrial engineering"",""Manufacturing"",""Manufacturing/Industrial Machinery & Equipment""]","[""b2b"",""b2c""]",private,,10-Jan,companyenrich,,1975,,"DAB Pumps is a water technology company focused on systems that move and manage water. It serves residential, commercial, industrial, agricultural, and irrigation applications, delivering reliable, energy-efficient pumping solutions. The company highlights innovations such as EsyBox and wastewater lifting technologies, with a global presence and a strong emphasis on human-centric design. Headquartered in Europe, DAB Pumps positions itself as a leading provider of advanced water handling and management equipment.","Seit fast 50 Jahren ist DAB ein weltweiter Akteur für die Bewegung und das Management unserer wertvollsten Ressource, dem Wasser.Als Hersteller widmen wir uns unserer Leidenschaft, der Entwicklung, der Herstellung und dem Vertrieb von Wasserpumpen, Motoren, elektronischen webbasierten Steuer- und Kontrollgeräten für Pumpen. DAB bietet technologische Lösungen um Zuverlässigkeit und Effizienz zu gewährleisten und den Energieverbrauch im häuslichen, gewerblichen und industriellen Bereich sowie Landwirtschaft und Bewässerungsanwendungen zu optimieren.DAB stellt den Menschen in den Mittelpunkt jeder Aktion, Strategie und Entwicklungsplanung.Aus diesem Grund stehen DAB Innovationen für kontinuierliche Identifizierung von einfacher Installation, Nutzung und Wartungslösungen für alle Produkte.𝗗𝗔𝗕 𝗶𝗻 𝗭𝗮𝗵𝗹𝗲𝗻 (2022)- 1.700 Mitarbeitende- 6 Produktionsstätten - 12 Niederlassungen - über 2,7 Millionen produzierte Pumpen pro Jahr- DAB arbeitet in über 150 Ländern der Welt- 430.000.000 € UmsatzWebseite: www.dabpumps.deYouTube Channel DAB Pumps DACH: https://www.youtube.com/channel/UC4DPdpNEIWGNjrprFeHkp6QInstagram Channel: @dabpumps_dachhttps://www.instagram.com/dabpumps_dach/","[""water technology"",""pump systems"",""wastewater lifting"",""energy efficiency"",""domestic water management"",""commercial water systems"",""industrial water systems"",""irrigation"",""pump maintenance"",""automation of pumping"",""water pressure management"",""dosing and control"",""ecowatt monitoring"",""residential pumping"",""agricultural pumping"",""water treatment support"",""reliability in pumping"",""industrial automation"",""esybox""]","[""Amazon CloudFront"",""Route 53"",""Amazon AWS"",""YouTube"",""Bootstrap Framework"",""Mobile Friendly"",""Drupal"",""Google-Analytics"",""Nginx"",""Php""]",,"[""333911"",""333912"",""333995""]","{""funding"":null,""funding_date"":null,""funding_stage"":null,""stock_exchange"":null,""stock_symbol"":null,""total_funding"":null}","[{""angellist_url"":null,""crunchbase_url"":null,""facebook_url"":""https://facebook.com/dabpumps"",""g2_url"":null,""github_url"":null,""instagram_url"":null,""linkedin_id"":""65542855"",""linkedin_url"":""https://www.linkedin.com/company/dab-pumps-dach"",""twitter_url"":null,""youtube_url"":""https://youtube.com/user/dwtgroup""}]",https://api.companyenrich.com/companies/logo/019257a9-72c9-7dfb-8248-f31fe8966036,companyenrich_autocomplete,2.3288207,"[""Gigasheet""]",,succeeded,2026-08-16T22:38:56Z
//,,,,DaBella,,,,https://www.linkedin.com/company/dabella,dabella,company,,,,,,,,,,,,,,,,,,,,,,,,,https://media.licdn.com/dms/image/v2/C560BAQESJaoiHDdiUw/company-logo_100_100/company-logo_100_100/0/1631425289919/dabella_exteriors_llc_logo?e=2147483647&v=beta&t=GTZKFhwzIR2PYOYTapwpHa2X6SniAU1U5y4EyyF5LGI,LinkedIn,,,,,
canonical-a1b77a5049f69972,,[6117],unique,deinediakonie,,,,https://www.linkedin.com/company/diakonie-g%C3%BCtersloh-diakonieverband-brackwede,diakonie-g%C3%BCtersloh-diakonieverband-brackwede,company,,,,,,,individual & family services,"[""individual & family services""]",,,,,,,,,,,,,,,,,,,,"[""FreeCompany""]",,skipped_no_logo,2026-08-16T21:36:56Z
//,,,,Dachdecker1kauf,,,,https://www.linkedin.com/company/dachdecker1kauf,dachdecker1kauf,company,,,,,,,,,,,,,,,,,,,,,,,,,https://media.licdn.com/dms/image/v2/D4D0BAQHt2pw1_eCiUg/company-logo_100_100/B4DZucromsKAAQ-/0/1767860244258/dachdecker1kauf_logo?e=2147483647&v=beta&t=laGw26vvxc7IM6nfZwRxGMoxEiEewU3Fk0GsRPL3dJQ,LinkedIn,,,,,
//,,,,Dachland GmbH,,,,https://www.linkedin.com/company/dachland-gmbh,dachland-gmbh,company,,,,,,,,,,,,,,,,,,,,,,,,,https://static.licdn.com/aero-v1/sc/h/6puxblwmhnodu6fjircz4dn4h,LinkedIn,,,,,
//,,,,DACHSER,,,,https://www.linkedin.com/company/dachser,dachser,company,,,,,,,,,,,,,,,,,,,,,,,,,https://media.licdn.com/dms/image/v2/C4E0BAQGqcguZj0G2LA/company-logo_100_100/company-logo_100_100/0/1653653381826/dachser_logo?e=2147483647&v=beta&t=bF_bnl0fY1iFbr6R6zEToKxwS7OZFZQBGTv3baZdy7U,LinkedIn,,,,,
canonical-e81f7a5a99d22487,,[2669],unique,dekabank,,https://dekabank.de,dekabank.de,https://www.linkedin.com/company/dekabank,dekabank,company,frankfurt,,,,,,banking,"[""banking""]",,,,,,,,,,,,,,,,,,,,"[""Gigasheet""]",,skipped_no_logo,2026-08-16T21:36:56Z
canonical-efde5ce99851db83,,[8214],unique,dekonta gebäude- und industriedienste gmbh,,,,https://www.linkedin.com/company/dekonta-geb-ude--und-industriedienste-gmbh,dekonta-geb-ude--und-industriedienste-gmbh,company,,,,,,,environmental services,"[""environmental services""]",,,,,,,,,,,,,,,,,,,,"[""FreeCompany""]",,skipped_no_logo,2026-08-16T21:36:56Z
//,,,,Dachverbund,,,,https://www.linkedin.com/company/dachverbund,dachverbund,company,,,,,,,,,,,,,,,,,,,,,,,,,https://media.licdn.com/dms/image/v2/D4D0BAQGHRugwfXlrLw/company-logo_100_100/company-logo_100_100/0/1729686940301/dachverbund_logo?e=2147483647&v=beta&t=pcWFVUFspnFihY_KRENCsgPDMtAdw-l9GyuhKtnEOgA,LinkedIn,,,,,
//,,,,Dachziegelwerke Nelskamp GmbH,,,,https://www.linkedin.com/company/dachziegelwerke-nelskamp-gmbh,dachziegelwerke-nelskamp-gmbh,company,,,,,,,,,,,,,,,,,,,,,,,,,https://media.licdn.com/dms/image/v2/D4D0BAQGPWA6_S0bzig/company-logo_100_100/B4DZkyz7DrHYAQ-/0/1757494096656/dachziegelwerke_nelskamp_gmbh_logo?e=2147483647&v=beta&t=qqvWhVsfQa3nHtC9KwQD-I5D6Tia3i-utpYRTB5QUew,LinkedIn,,,,,
canonical-fbb442e55ce4a675,01925501-dbc5-7f71-ab86-93ca1fae5938,[435],unique,Daewoo International Corporation,,https://www.daewoo.com,daewoo.com,,,,Frankfurt,,South Korea,KR,2810 Korea Circle,"[{""address"":""2810 Korea Circle"",""city"":null,""country"":{""code"":""KR"",""latitude"":37,""longitude"":127.5,""name"":""South Korea""},""phone"":""(054) 273-2925"",""postal_code"":""04526"",""state"":null}]",retail,"[""Wholesale"",""Retail"",""Transportation/Freight & Logistics Services""]","[""b2b""]",government,,51-200,companyenrich,,2000,over-1b,"Daewoo International Corporation is a global trading and investment firm based in South Korea that engages in the import and export of various products and services across multiple sectors. The company specializes in facilitating international trade, investing in diverse industries, and enhancing cooperation among different markets worldwide.",Global Trading and Investment,"[""global trading"",""investment"",""international trade"",""import"",""export"",""trade""]","[""Barracuda Networks"",""Deel"",""Reviews""]",,"[""423990"",""541614""]","{""funding"":null,""funding_date"":null,""funding_stage"":null,""stock_exchange"":null,""stock_symbol"":""047050"",""total_funding"":null}","[{""angellist_url"":null,""crunchbase_url"":null,""facebook_url"":null,""g2_url"":null,""github_url"":null,""instagram_url"":null,""linkedin_id"":""499913"",""linkedin_url"":""https://www.linkedin.com/company/daewoo-international-corporation"",""twitter_url"":null,""youtube_url"":null}]",https://api.companyenrich.com/companies/logo/01925501-dbc5-7f71-ab86-93ca1fae5938,companyenrich_autocomplete,1.1733245,"[""BissCareers""]",,succeeded,2026-08-16T22:13:53Z
//,,,,Dagernova die Weinmanufaktur im Ahrtal | Ahr Winzer EG,,,,https://www.linkedin.com/company/dagernova,dagernova,company,,,,,,,,,,,,,,,,,,,,,,,,,https://media.licdn.com/dms/image/v2/D4D0BAQGFeMMVX6axrw/company-logo_100_100/B4DZVXiyL3HAAQ-/0/1740930491532?e=2147483647&v=beta&t=1rBoUMdKFGs83f0B0FHHgnyDessImy5usP-mBNgnJf0,LinkedIn,,,,,
//,,,,DAH Gruppe,,,,https://www.linkedin.com/company/dahenergie,dahenergie,company,,,,,,,,,,,,,,,,,,,,,,,,,https://media.licdn.com/dms/image/v2/C560BAQFlo1Q7y336lg/company-logo_100_100/company-logo_100_100/0/1630670297822/dahenergie_logo?e=2147483647&v=beta&t=Hz5ZnUugakWzi-nWxHIGaPt9NG1C3-ZXkNGqz6YMiH8,LinkedIn,,,,,
//,,,,DAHER,,,,https://www.linkedin.com/company/daher,daher,company,,,,,,,,,,,,,,,,,,,,,,,,,https://media.licdn.com/dms/image/v2/D4E0BAQF-C4OxW1av_A/img-crop_100/B4EZV4D3GXGgAM-/0/1741476033456?e=2147483647&v=beta&t=afweMQKkFTTsfzf9HN_BqsJzcdTItMBCa2SLVZqklOQ,LinkedIn,,,,,
canonical-2c7f95a5adadaff4,,"[3767,5134]",linkedin_url,dekra arbeit gruppe,,https://dekra-arbeit.de,dekra-arbeit.de,https://www.linkedin.com/company/dekra-arbeit-gruppe,dekra-arbeit-gruppe,company,stuttgart,,,,,,staffing and recruiting,"[""staffing and recruiting""]",,,,,,,,,,,,,,,,,,,,"[""Gigasheet"",""FreeCompany""]",,skipped_no_logo,2026-08-16T21:36:56Z
canonical-c9ea831ce51d93b0,,[5244],unique,dekra digital & product solutions,,,,https://www.linkedin.com/company/dekra-digital-and-product-solutions,dekra-digital-and-product-solutions,company,,,,,,,public safety,"[""public safety""]",,,,,,,,,,,,,,,,,,,,"[""FreeCompany""]",,skipped_no_logo,2026-08-16T21:36:56Z
canonical-86bcacdffefc7105,,[4649],unique,delabo.group gmbh,,,,https://www.linkedin.com/company/delabo-group,delabo-group,company,,,,,,,hospital & health care,"[""hospital & health care""]",,,,,,,,,,,,,,,,,,,,"[""FreeCompany""]",,skipped_no_logo,2026-08-16T21:36:56Z
//,,,,Daikin Comfort,,,,https://www.linkedin.com/company/daikin-comfort-technologies,daikin-comfort-technologies,company,,,,,,,,,,,,,,,,,,,,,,,,,https://media.licdn.com/dms/image/v2/C4D0BAQGukOJq7S3etQ/company-logo_100_100/company-logo_100_100/0/1630557095895/daikin_north_america_logo?e=2147483647&v=beta&t=l8Ll1-P0IvVOS8yJc6-HpC8-QZdOXtl-KjueWJ6-egk,LinkedIn,,,,,
canonical-5296aa3ca901726c,01925230-db5f-76ca-9256-cc8f63a3c181,[437],unique,Daimler AG,,https://www.daimler.com,daimler.com,,,,Stuttgart,Baden-Württemberg,Germany,DE,"Mercedesstraße 120, Stuttgart, Baden-Württemberg, Germany","[{""address"":""Mercedesstraße 120, Stuttgart, Baden-Württemberg, Germany"",""city"":{""id"":35237,""latitude"":48.78232,""longitude"":9.17702,""name"":""Stuttgart""},""country"":{""code"":""DE"",""latitude"":51,""longitude"":9,""name"":""Germany""},""phone"":""+49 7 11 17-0"",""postal_code"":""039192"",""state"":{""code"":""BW"",""id"":1376,""latitude"":48.661602,""longitude"":9.350134,""name"":""Baden-Württemberg""}}]",manufacturing,"[""Automotive"",""Manufacturing"",""Manufacturing/Motor Vehicles""]","[""b2b"",""b2c""]",public,,Nov-50,companyenrich,,1886,over-1b,"Daimler AG is a German multinational corporation that was split into two independent companies: Daimler Truck Holding AG and Mercedes-Benz Group AG. Daimler Truck is one of the largest commercial vehicle manufacturers, while Mercedes-Benz Group focuses on cars and vans.","Daimler is a German-based automotive firm that manufactures and distributes cars, trucks, vans, buses, commercial vehicles and accessories.","[""automotive"",""commercial vehicles"",""cars"",""vans"",""manufacturing"",""vehicles"",""trucks"",""buses"",""mobility solutions"",""innovation"",""sustainability""]","[""Microsoft Office 365"",""Backbone JS Library"",""Jira"",""Atlassian Confluence"",""Atlassian Cloud"",""React Redux"",""NSOne"",""Apache"",""Google-Analytics"",""Google-Tag-Manager""]",,"[""336120"",""336110""]","{""funding"":null,""funding_date"":null,""funding_stage"":null,""stock_exchange"":""fra"",""stock_symbol"":""DAI"",""total_funding"":13000000000}","[{""angellist_url"":""http://angel.co/daimler"",""crunchbase_url"":null,""facebook_url"":""https://facebook.com/DaimlerAG/"",""g2_url"":null,""github_url"":null,""instagram_url"":""https://instagram.com/daimler_ag"",""linkedin_id"":""2832173"",""linkedin_url"":""https://www.linkedin.com/company/daimler-africa-&-asia-pacific-aap-"",""twitter_url"":""https://twitter.com/daimler"",""youtube_url"":""https://youtube.com/user/daimler""}]",https://api.companyenrich.com/companies/logo/01925230-db5f-76ca-9256-cc8f63a3c181,companyenrich_autocomplete,3.7439413,"[""BissCareers""]",,succeeded,2026-08-16T22:13:53Z
